,ID,Title,Trans_Title,Content,Time,Source,Link,Want,has_read,read_later,tags
223,1490629,不藏了，楼盘短视频的40条干货经验,不藏了，樓盤短視頻的40條幹貨經驗,樓盤短視頻不止是產品力的說明書，更是播種機……,2025-01-24 10:53:49,36kr,https://36kr.com/p/3134722025249282,1,0,0,
224,1490626,要向山姆“看齐”？量贩零食头部品牌转型硬折扣超市寻增量,要向山姆“看齊”？量販零食頭部品牌轉型硬折扣超市尋增量,山姆“看齊”非易事,2025-01-24 10:52:45,36kr,https://36kr.com/p/3136055905032706,1,0,0,
225,1490619,“迷失”FILA，迎来新掌门,“迷失”FILA，迎來新掌門,FILA 第二春的答案並不明朗。,2025-01-24 10:50:44,36kr,https://36kr.com/p/3136054432972289,1,0,0,
226,1490618,从背靠华为到傍上雷军，“湖南富豪”朱兴明拿下第二个IPO,從背靠華為到傍上雷軍，“湖南富豪”朱興明拿下第二個IPO,“千億大佬”也拿小鵬、理想的賬期沒辦法？,2025-01-24 10:50:40,36kr,https://36kr.com/p/3136076043328261,1,0,0,
227,1490617,你以为你在支付宝集福，其实你是在4399,你以為你在支付寶集福，其實你是在4399,想集福卡的人，最終都玩了一天的遊戲,2025-01-24 10:50:35,36kr,https://36kr.com/p/3136078034033410,1,0,0,
228,1490562,以岭药业预亏，“连花清瘟之父”吴以岭家族财富缩水,以嶺藥業預虧，“連花清瘟之父”吳以嶺家族財富縮水,以嶺需要尋找新增長點。,2025-01-24 10:11:47,36kr,https://36kr.com/p/3135464539062021,1,0,0,
229,1490561,ICLR 2025超万篇论文厮杀，录用率32.08％，首个满分论文或预定best paper？,ICLR 2025超萬篇論文廝殺，錄用率32.08％，首個滿分論文或預定best paper？,首個滿分論文，預定「最佳論文」,2025-01-24 10:11:43,36kr,https://36kr.com/p/3136011061451268,1,0,0,
230,1490560,2025年淘宝集中出招，要向“羊毛党”宣战,2025年淘寶集中出招，要向“羊毛黨”宣戰,電商再迎價值迴歸時刻。,2025-01-24 10:11:38,36kr,https://36kr.com/p/3136034080873224,1,0,0,
231,1490544,阳光融汇资本：十年磨一剑，不骄亦不惧,陽光融匯資本：十年磨一劍，不驕亦不懼,投資沒有捷徑，唯耐心與堅持可致遠,2025-01-24 10:02:00,36kr,https://36kr.com/p/3136032326883840,1,0,0,
232,1490543,特朗普退出巴黎协定，芯片业碳中和完了没？,特朗普退出巴黎協定，芯片業碳中和完了沒？,2024年已經成為了歷史最熱一年，脫碳化已經刻不容緩。,2025-01-24 10:01:55,36kr,https://36kr.com/p/3136011258665478,1,0,0,
233,1490542,36氪首发｜不停科技完成超千万美元A++轮融资，加速AI数字厨房进程,36氪首發｜不停科技完成超千萬美元A++輪融資，加速AI數字廚房進程,加速在全球市場的落地與服務。,2025-01-24 10:01:50,36kr,https://36kr.com/p/3135083547302408,1,0,0,
234,1490541,北京人工智能基金出手，清华系AI创企再获融资,北京人工智能基金出手，清華系AI創企再獲融資,清程極智聯合創始人湯雄超為字節系創業者；作為天使輪投資方，近期智譜退出清程極智，退出前持股比例2.16%。,2025-01-24 10:01:45,36kr,https://36kr.com/p/3136011061369609,1,0,0,
235,1490540,OpenAI发布首个电脑智能体,OpenAI發佈首個電腦智能體,希望國內AI趕緊彎道超車它,2025-01-24 10:01:41,36kr,https://36kr.com/p/3135969456020231,1,0,0,
236,1490539,用好深度搜索的8个方法,用好深度搜索的8個方法,讓AI幫助我們變得更智慧,2025-01-24 10:01:37,36kr,https://36kr.com/p/3135969380227844,1,0,0,
237,1490515,占道出片的景区商拍，逼疯多少普通游客,佔道出片的景區商拍，逼瘋多少普通遊客,商拍的邊界到底在哪裡？,2025-01-24 09:42:09,36kr,https://36kr.com/p/3135412068850183,1,0,0,
238,1490514,《漂白》成开年第一爆，但真实刑案的影视化需要边界,《漂白》成開年第一爆，但真實刑案的影視化需要邊界,真實刑案改編的尺度在哪？,2025-01-24 09:42:05,36kr,https://36kr.com/p/3135411399023362,1,0,0,
239,1490513,刚刚，OpenAI首个智能体提前曝光，高级编码AI剑指400万年薪L6级工程师,剛剛，OpenAI首個智能體提前曝光，高級編碼AI劍指400萬年薪L6級工程師,AI編碼智能體，直通資深技術大咖,2025-01-24 09:42:01,36kr,https://36kr.com/p/3135508967430661,1,0,0,
240,1490512,这家公司计划在黑夜贩卖阳光，如何在宇宙中建造“太空路灯”？,這家公司計劃在黑夜販賣陽光，如何在宇宙中建造“太空路燈”？,商業噱頭or科技創新,2025-01-24 09:41:57,36kr,https://36kr.com/p/3135867035654914,1,0,0,
241,1490510,失守“第三城”，汽车重镇等拐点,失守“第三城”，汽車重鎮等拐點,2025年將是關鍵分水嶺,2025-01-24 09:41:52,36kr,https://36kr.com/p/3135934908553993,1,0,0,
242,1490509,快递业2024：被围攻的顺丰和中通,快遞業2024：被圍攻的順豐和中通,王座在流血,2025-01-24 09:41:48,36kr,https://36kr.com/p/3135962100521734,1,0,0,
243,1490508,A股的尽头是电力,A股的盡頭是電力,用電量代表了企業基本面​。,2025-01-24 09:41:43,36kr,https://36kr.com/p/3135969189632513,1,0,0,
244,1490507,过个好年，高质量春节假期这么打开,過個好年，高質量春節假期這麼打開,讓假期變爽,2025-01-24 09:41:39,36kr,https://36kr.com/p/3135982010866178,1,0,0,
245,1490506,50岁，我在海外和00后做同学,50歲，我在海外和00後做同學,一生好學的中國人已經進化到了next level。,2025-01-24 09:41:35,36kr,https://36kr.com/p/3135983414663936,1,0,0,
246,1490505,很多公司不是败给了对手，而是输在了“战略稀释”上,很多公司不是敗給了對手，而是輸在了“戰略稀釋”上,成功的公司總能精準地將戰略核心凝練為幾個關鍵要素。,2025-01-24 09:41:30,36kr,https://36kr.com/p/3135985287207686,1,0,0,
247,1490504,Anthropic 又传融资 20 亿美金，OpenAI劲敌终养成,Anthropic 又傳融資 20 億美金，OpenAI勁敵終養成,躋身美國五大最有價值的初創企業之列,2025-01-24 09:41:26,36kr,https://36kr.com/p/3135985405680385,1,0,0,
248,1490503,高绩效团队，其实更需要心理安全感,高績效團隊，其實更需要心理安全感,心理安全既脆弱又至關重要。,2025-01-24 09:41:21,36kr,https://36kr.com/p/3135985366047489,1,0,0,
249,1490502,半年亏了1个亿，俞敏洪可曾后悔“去董化”？,半年虧了1個億，俞敏洪可曾後悔“去董化”？,業績低谷，俞敏洪如何破局？,2025-01-24 09:41:17,36kr,https://36kr.com/p/3136008947800581,1,0,0,
250,1490501,2024，印度电影大刹车,2024，印度電影大剎車,前景依舊看好。,2025-01-24 09:41:12,36kr,https://36kr.com/p/3135341250025989,1,0,0,
251,1490500,“小男子主义”的背后，藏着观众审美的哪些变化？,“小男子主義”的背後，藏著觀眾審美的哪些變化？,影視創作的長久發展之計，不是侷限於“性別市場”,2025-01-24 09:41:08,36kr,https://36kr.com/p/3135333214771973,1,0,0,
252,1490499,2025年第一个暴富机会，我连握住的机会都没有,2025年第一個暴富機會，我連握住的機會都沒有,蛇年第一個“頂流”。,2025-01-24 09:41:03,36kr,https://36kr.com/p/3135312152369671,1,0,0,
253,1490498,2025第一支翻倍股，落了,2025第一支翻倍股，落了,實力難當。,2025-01-24 09:40:59,36kr,https://36kr.com/p/3135275860564482,1,0,0,
254,1490494,不买立省100％？但这次手机的国补真有点香,不買立省100％？但這次手機的國補真有點香,手機廠商們的漲價幅度，跟國補力度相互對沖了。,2025-01-24 09:32:49,36kr,https://36kr.com/p/3135959881063175,1,0,0,
255,1490493,被误解的县城酒店,被誤解的縣城酒店,解剖縣城酒店市場。,2025-01-24 09:32:45,36kr,https://36kr.com/p/3135953496545793,1,0,0,
256,1490492,就连村里的老人，都开始玩AI了,就連村裡的老人，都開始玩AI了,老人的“賽博新時尚”。,2025-01-24 09:32:41,36kr,https://36kr.com/p/3135946491582985,1,0,0,
257,1490491,一年暴涨224％，20年的互联网“老兵”，靠AI逆袭了,一年暴漲224％，20年的互聯網“老兵”，靠AI逆襲了,靠優質數據，抱上AI巨頭大腿,2025-01-24 09:32:36,36kr,https://36kr.com/p/3135405781801477,1,0,0,
258,1490490,通过台积电看宁王：逃不掉的周期宿命,通過臺積電看寧王：逃不掉的週期宿命,寧德時代和臺積電的投資邏輯有何不同？,2025-01-24 09:32:32,36kr,https://36kr.com/p/3135411185605124,1,0,0,
259,1490484,抖音上线打车，万亿赛道迎来搅局者？,抖音上線打車，萬億賽道迎來攪局者？,抖音打造出行生態。,2025-01-24 09:23:08,36kr,https://36kr.com/p/3135979922463488,1,0,0,
260,1490483,我，00后，给3个陌生女孩当妈妈,我，00後，給3個陌生女孩當媽媽,媽媽能否找人替代？,2025-01-24 09:23:04,36kr,https://36kr.com/p/3135976034097921,1,0,0,
261,1490482,“晋江式演技”爆火，是审美降级吗？,“晉江式演技”爆火，是審美降級嗎？,觀眾為何愛上“邪魅狂狷”？,2025-01-24 09:23:00,36kr,https://36kr.com/p/3135972181793541,1,0,0,
262,1490481,特朗普不爱ESG，金融机构纷纷撤退,特朗普不愛ESG，金融機構紛紛撤退,在特朗普上一任期，他不喜ESG的立場已有顯現。,2025-01-24 09:22:55,36kr,https://36kr.com/p/3135971657620228,1,0,0,
263,1490480,微信更新后，不用解锁手机，也能接听语音了？,微信更新後，不用解鎖手機，也能接聽語音了？,終於能鎖屏接語音了！,2025-01-24 09:22:51,36kr,https://36kr.com/p/3135960174025223,1,0,0,
264,1490471,狂砸400亿买卡，字节重注AGI，张一鸣有何阳谋？,狂砸400億買卡，字節重注AGI，張一鳴有何陽謀？,2025年成AGI元年？,2025-01-24 09:13:27,36kr,https://36kr.com/p/3135395264904710,1,0,0,
265,1490470,亏亏亏，“AI四小龙”谁将留在牌桌上？,虧虧虧，“AI四小龍”誰將留在牌桌上？,AI2.0時代群雄環伺，有廠商稱尚未盈利亦是競爭加劇所致，“四小龍”們積極求變。,2025-01-24 09:13:22,36kr,https://36kr.com/p/3135450181556996,1,0,0,
266,1490469,8点1氪｜LG杯围棋决赛柯洁不接受处罚退赛，韩国选手夺冠；A股同日现两起天价离婚；苹果手表被曝自动卸载App,8點1氪｜LG杯圍棋決賽柯潔不接受處罰退賽，韓國選手奪冠；A股同日現兩起天價離婚；蘋果手錶被曝自動卸載App,中國圍棋協會不接受本屆LG杯第三局結果。,2025-01-24 09:13:18,36kr,https://36kr.com/p/3135982782470912,1,0,0,
267,1490123,大模型2025三大争议：技术、价格、AGI,大模型2025三大爭議：技術、價格、AGI,想站穩腳跟，不能走捷徑。,2025-01-23 23:47:51,36kr,https://36kr.com/p/3135411079535110,1,0,0,
268,1490047,出海速递｜出海做得好的企业有哪些共识与反共识？/沙特王储与特朗普通话，称拟将沙特与美国投资和贸易关系扩大6000亿美元,出海速遞｜出海做得好的企業有哪些共識與反共識？/沙特王儲與特朗普通話，稱擬將沙特與美國投資和貿易關係擴大6000億美元,查閱更多出海好文章，請移步出海官網 letschuhai.com。,2025-01-23 22:50:26,36kr,https://36kr.com/p/3134767849773831,1,0,0,
269,1490007,日产放弃在美国推出小型电动SUV的计划，捷豹路虎宣称目前正在研发路虎卫士EV｜海外日报,日產放棄在美國推出小型電動SUV的計劃，捷豹路虎宣稱目前正在研發路虎衛士EV｜海外日報,1 月 23 日 EV Focus 海外日報,2025-01-23 22:18:02,36kr,https://36kr.com/p/3135335869078019,1,0,0,
270,1489970,苏州跑出超级隐形冠军：年入5.2亿，全国第一,蘇州跑出超級隱形冠軍：年入5.2億，全國第一,錦藝新材向上交所發起IPO衝刺。,2025-01-23 21:51:07,36kr,https://36kr.com/p/3135244736617217,1,0,0,
271,1489969,小厂做“大游戏”，大厂做“小游戏”，游戏行业2024在割裂中前行,小廠做“大遊戲”，大廠做“小遊戲”，遊戲行業2024在割裂中前行,​有巨頭下位，有新秀登場，有人一飛沖天，也有人跌落深淵，在這樣的割裂中，遊戲行業內玩家對於2024年的感受各有不同。,2025-01-23 21:51:02,36kr,https://36kr.com/p/3135134837398279,1,0,0,
272,1489968,五千亿童装市场，安踏能占几何？,五千億童裝市場，安踏能佔幾何？,從0到1難，從1到10更難,2025-01-23 21:50:57,36kr,https://36kr.com/p/3135236317363717,1,0,0,
273,1489967,假谦虚，职场大忌,假謙虛，職場大忌,談古論今“偽裝的不情願“領導者,2025-01-23 21:50:52,36kr,https://36kr.com/p/3135245416045062,1,0,0,
274,1489933,2025车市风向，藏在这几款新车中,2025車市風向，藏在這幾款新車中,2025年汽車市場三大趨勢：一，造車新勢力加速搶佔市場；二，中國品牌衝擊更高端市場；三，傳統跨國車企因中國市場大變。,2025-01-23 21:34:25,36kr,https://36kr.com/p/3135204226596356,1,0,0,
275,1489932,预制菜“攻占”年夜饭，几人欢喜几人忧？,預製菜“攻佔”年夜飯，幾人歡喜幾人憂？,一邊嫌棄，一邊買爆。,2025-01-23 21:34:19,36kr,https://36kr.com/p/3135209985563401,1,0,0,
276,1489931,TikTok美国熬过生死局，玩家多平台布局避险,TikTok美國熬過生死局，玩家多平臺佈局避險,TikTok續命75天，玩家們加速多渠道佈局。,2025-01-23 21:34:15,36kr,https://36kr.com/p/3135217131879943,1,0,0,
277,1489930,机器人泛化怎么做？银河通用、灵初智能、星海图给出三种路径,機器人泛化怎麼做？銀河通用、靈初智能、星海圖給出三種路徑,探索機器人訓練的多種數據策略提升泛化能力。,2025-01-23 21:34:10,36kr,https://36kr.com/p/3135221526158088,1,0,0,
278,1489929,杭州杀出490亿超级独角兽：年入18亿，全国第一,杭州殺出490億超級獨角獸：年入18億，全國第一,微醫第二次衝刺港股IPO。,2025-01-23 21:34:03,36kr,https://36kr.com/p/3135244655974920,1,0,0,
279,1489927,给19万员工减负，董事长下令：严禁下班时间开会，减少微信群，内部沟通严禁PPT，总裁也要自己写材料……网友叫好：建议推广,給19萬員工減負，董事長下令：嚴禁下班時間開會，減少微信群，內部溝通嚴禁PPT，總裁也要自己寫材料……網友叫好：建議推廣,美的簡化工作，聚焦用戶與業務，嚴控形式主義。,2025-01-23 21:33:56,36kr,https://36kr.com/p/3135267264748295,1,0,0,
280,1489890,会用ChatGPT≠工程师，谷歌资深员工发文，揭秘AI编程不为人知的真相,會用ChatGPT≠工程師，谷歌資深員工發文，揭祕AI編程不為人知的真相,AI編碼助力效率，但需人類監督和深度理解。,2025-01-23 21:18:31,36kr,https://36kr.com/p/3135234365135624,1,0,0,
281,1489889,2025智能体元年，斯坦福科学家8000字讲清所有要点,2025智能體元年，斯坦福科學家8000字講清所有要點,智能體可感知環境，使用工具完成複雜任務，面臨規劃和工具使用挑戰。,2025-01-23 21:18:27,36kr,https://36kr.com/p/3135233598167816,1,0,0,
282,1489871,搞团购、做家政，京东的本地生活服务虽迟但到,搞團購、做家政，京東的本地生活服務雖遲但到,現在對於京東來說，此時入局似乎是有點晚了。,2025-01-23 21:03:51,36kr,https://36kr.com/p/3135241555302913,1,0,0,
283,1489870,抢在其他大厂前，腾讯要做3D版的“秒剪”,搶在其他大廠前，騰訊要做3D版的“秒剪”,技術角逐才剛剛開始，騰訊們仍然有足夠的時間和金錢來應對挑戰。,2025-01-23 21:03:47,36kr,https://36kr.com/p/3135227719309827,1,0,0,
284,1489869,「百搭伊利」如何爆改春节营销？,「百搭伊利」如何爆改春節營銷？,不當主角，也能是主角。,2025-01-23 21:03:42,36kr,https://36kr.com/p/3135153905916420,1,0,0,
285,1489868,2025保险展望②：保险预定利率连降，动态调整成为新常态,2025保險展望②：保險預定利率連降，動態調整成為新常態,預定利率進入動態調整時代，其研究值將直接決定行業的預定利率是否需要調整，研究值主要參考市場利率變化和行業資產負債管理情況,2025-01-23 21:03:37,36kr,https://36kr.com/p/3135200503094018,1,0,0,
286,1489866,微信“送礼物”的第一波流量，被直播电商抢去了,微信“送禮物”的第一波流量，被直播電商搶去了,直播電商公司銷售自營品、利用粉絲經濟增長起來的商業模式，的確高度匹配微信電商的生態。,2025-01-23 21:03:32,36kr,https://36kr.com/p/3135227648776704,1,0,0,
287,1489839,中国最富贵的城，欠南方人一个解释,中國最富貴的城，欠南方人一個解釋,還缺人不？,2025-01-23 20:47:15,36kr,https://36kr.com/p/3134847779003141,1,0,0,
288,1489838,华为重回第一，iPhone中国销量大跌，多款机型加入国补,華為重回第一，iPhone中國銷量大跌，多款機型加入國補,華為市場份額領先，重返全球市場，蘋果出貨量下降。,2025-01-23 20:47:10,36kr,https://36kr.com/p/3134836986583809,1,0,0,
289,1489820,2025，自动驾驶商业化将迎关键跨越之年,2025，自動駕駛商業化將迎關鍵跨越之年,技術拐點已經到來,2025-01-23 20:38:08,36kr,https://36kr.com/p/3135053605240579,1,0,0,
290,1489819,公募四季报出炉，A股价值投资谁跑赢了市场？,公募四季報出爐，A股價值投資誰跑贏了市場？,哪位基金經理是A股價值型投資的真正高手？,2025-01-23 20:38:03,36kr,https://36kr.com/p/3135040253172485,1,0,0,
291,1489818,年终复盘：AI大模型时代，算力隐秘的角落,年終覆盤：AI大模型時代，算力隱祕的角落,才剛兩年，世界又變了。,2025-01-23 20:37:59,36kr,https://36kr.com/p/3134871727151620,1,0,0,
292,1489816,人形机器人，自动驾驶“老炮”创业第二站,人形機器人，自動駕駛“老炮”創業第二站,老炮不死，創業不止。,2025-01-23 20:37:53,36kr,https://36kr.com/p/3134852094499589,1,0,0,
293,1489790,OpenAI新研究：o1增加推理时间就能防攻击，网友：DeepSeek也受益,OpenAI新研究：o1增加推理時間就能防攻擊，網友：DeepSeek也受益,新Scaling Law含金量又增加了,2025-01-23 20:22:52,36kr,https://36kr.com/p/3135070974958337,1,0,0,
294,1489789,特朗普宣布美国退出《巴黎协定》，对新能源企业有何影响？,特朗普宣佈美國退出《巴黎協定》，對新能源企業有何影響？,電力行業大變革,2025-01-23 20:22:45,36kr,https://36kr.com/p/3135155473636098,1,0,0,
295,1489788,美国仅存的上市无人驾驶公司要开始赚钱了？,美國僅存的上市無人駕駛公司要開始賺錢了？,Aurora即將推無人駕駛卡車，挑戰多盈利難。,2025-01-23 20:22:39,36kr,https://36kr.com/p/3135148101229312,1,0,0,
296,1489787,库迪咖啡卖盒饭，比沙县小吃还便宜,庫迪咖啡賣盒飯，比沙縣小吃還便宜,陸正耀的步子邁得有點大,2025-01-23 20:22:34,36kr,https://36kr.com/p/3135147934243328,1,0,0,
297,1489757,净利预降超1150％，老牌化工企业天原股份或迎上市首亏，左“磷”右“锂”拖后腿,淨利預降超1150％，老牌化工企業天原股份或迎上市首虧，左“磷”右“鋰”拖後腿,自2010年上市以來首份虧損成績單,2025-01-23 20:06:22,36kr,https://36kr.com/p/3135155376986886,1,0,0,
298,1489756,碎银时代，品牌如何借IP赢得“情绪战场”？,碎銀時代，品牌如何借IP贏得“情緒戰場”？,品牌怎麼用IP，才能最大化賦能營銷與傳播？,2025-01-23 20:06:18,36kr,https://36kr.com/p/3135158199360003,1,0,0,
299,1489755,为了讨好年轻人，各大电商在这个年货节拼了,為了討好年輕人，各大電商在這個年貨節拼了,年貨，賣的都是情緒價值。,2025-01-23 20:06:10,36kr,https://36kr.com/p/3135164486720008,1,0,0,
300,1489706,顶巧餐饮集团计划今年赴港上市：旗下拥有德克士、贝瑞咖啡等品牌,頂巧餐飲集團計劃今年赴港上市：旗下擁有德克士、貝瑞咖啡等品牌,門店總數超3000家。,2025-01-23 19:45:56,36kr,https://36kr.com/p/3134829718231556,1,0,0,
301,1489682,逃离美国围剿，TikTok Shop急赴欧洲求生,逃離美國圍剿，TikTok Shop急赴歐洲求生,歐洲雖好，煩心事也多。,2025-01-23 19:33:54,36kr,https://36kr.com/p/3135035247591172,1,0,0,
302,1489680,Salesforce停止招聘程序员？中国大厂有什么动作,Salesforce停止招聘程序員？中國大廠有什麼動作,中國大廠，30%的代碼由AI生成。,2025-01-23 19:33:49,36kr,https://36kr.com/p/3135048490900230,1,0,0,
303,1489651,超级主播倒下的时代，MCN如何做长期生意？,超級主播倒下的時代，MCN如何做長期生意？,回望2024，看向2025。,2025-01-23 19:20:28,36kr,https://36kr.com/p/3135058239511044,1,0,0,
304,1489620,小模型也能玩转RAG，性能仅降1％，存储省75％，边缘设备轻松跑,小模型也能玩轉RAG，性能僅降1％，存儲省75％，邊緣設備輕鬆跑,RAG應用門檻降至1.5B參數規模,2025-01-23 19:06:36,36kr,https://36kr.com/p/3135070830074631,1,0,0,
305,1489619,Web开发29年，中年程序员编写AI应用：“减少LLM的工作量，自己多写点代码”,Web開發29年，中年程序員編寫AI應用：“減少LLM的工作量，自己多寫點代碼”,深入探討 LLM 在輔助人類執行任務方面的能力與侷限性。,2025-01-23 19:06:31,36kr,https://36kr.com/p/3135142402661125,1,0,0,
306,1489618,3.6 万亿的史上最大AI项目引发骂战，马斯克怒斥骗局，OpenAI目标直指10亿日活,3.6 萬億的史上最大AI項目引發罵戰，馬斯克怒斥騙局，OpenAI目標直指10億日活,AI 真的要開始「幹活」了？,2025-01-23 19:06:25,36kr,https://36kr.com/p/3135139585776137,1,0,0,
307,1489589,2025中国经济何处去？全球顶级智库的预测来了,2025中國經濟何處去？全球頂級智庫的預測來了,2025年，結構變化機會大於增長。,2025-01-23 18:51:53,36kr,https://36kr.com/p/3135080168872457,1,0,0,
308,1489561,火锅品牌，正在靠场景出圈,火鍋品牌，正在靠場景出圈,火鍋場景很重要,2025-01-23 18:44:51,36kr,https://36kr.com/p/3135072190873348,1,0,0,
309,1489560,证监会主席吴清：每年新增保费30％将投资A股,證監會主席吳清：每年新增保費30％將投資A股,中長期資金投資A股規模和比例將穩步提高，商業保險資金將力爭每年至少為A股新增幾千億元的“長錢”，公募基金持有A股流通市值未來三年每年至少增長10%,2025-01-23 18:44:47,36kr,https://36kr.com/p/3135063170701829,1,0,0,
310,1489549,为什么商场运营者也需要了解，“出海”品牌的成功原因?,為什麼商場運營者也需要了解，“出海”品牌的成功原因?,消費者選擇的，從來都不是商品，而是意義。,2025-01-23 18:35:54,36kr,https://36kr.com/p/3135107198999043,1,0,0,
311,1489548,130亿，广东超级独角兽要IPO了,130億，廣東超級獨角獸要IPO了,中國第一、全球前三。,2025-01-23 18:35:50,36kr,https://36kr.com/p/3135044861434373,1,0,0,
312,1489547,我们用蛇年成语预测2025年十大未来产业趋势,我們用蛇年成語預測2025年十大未來產業趨勢,靈動與變革，進入新能量週期,2025-01-23 18:35:46,36kr,https://36kr.com/p/3135098756799241,1,0,0,
313,1489546,马斯克炮打星际之门,馬斯克炮打星際之門,別擔心，都是“OpenAI黑幫”相親相愛一家人。,2025-01-23 18:35:41,36kr,https://36kr.com/p/3135055527270913,1,0,0,
314,1489545,豪宅的主卧长什么样,豪宅的主臥長什麼樣,嚮往的生活,2025-01-23 18:35:37,36kr,https://36kr.com/p/3100742887608066,1,0,0,
315,1489544,如果我的大脑被入侵怎么办？,如果我的大腦被入侵怎麼辦？,“心想事成”前請先“拿捏”腦數據安全,2025-01-23 18:35:32,36kr,https://36kr.com/p/3135098646698497,1,0,0,
316,1489513,中国的丰田和特斯拉何时诞生？,中國的豐田和特斯拉何時誕生？,縱觀中國車企在世界上的表現，我們正從廣覆蓋進化到深紮根。中國真正的世界級車企正在孕育中，關鍵在產品差異性、品牌建設和ESG,2025-01-23 18:22:00,36kr,https://36kr.com/p/3135071117351429,1,0,0,
317,1489512,OpenAI微软关系现裂痕，奥特曼紧急公关，导火索竟是DeepMind联创,OpenAI微軟關係現裂痕，奧特曼緊急公關，導火索竟是DeepMind聯創,“形勢所迫，為算力折腰”,2025-01-23 18:21:56,36kr,https://36kr.com/p/3135071060007684,1,0,0,
318,1489511,AI教父辛顿开年访谈：中国AI追近美国靠人才教育和自研；不会像奥本海默一样后悔,AI教父辛頓開年訪談：中國AI追近美國靠人才教育和自研；不會像奧本海默一樣後悔,Geoffrey Hinton警告AI威脅人類，強調安全發展重要。,2025-01-23 18:21:51,36kr,https://36kr.com/p/3135080036276740,1,0,0,
319,1489510,抖音开医院，能用原研药……吧？,抖音開醫院，能用原研藥……吧？,“至少要做好虧損5~6年的準備。”,2025-01-23 18:21:47,36kr,https://36kr.com/p/3135055572933124,1,0,0,
320,1489473,推理模型规划任务成功率从5％到95％，DeepMind遗传算法新研究火了,推理模型規劃任務成功率從5％到95％，DeepMind遺傳算法新研究火了,成本也降低了，且無需微調,2025-01-23 18:07:03,36kr,https://36kr.com/p/3135071484123654,1,0,0,
321,1489472,氪星晚报｜淘宝：上线新年许愿活动，超6000万人参与；台积电南科先进制程晶圆厂将于今日全面复机；B站上线42年全部春晚，蛇年春晚直播预约数超300万,氪星晚報｜淘寶：上線新年許願活動，超6000萬人參與；臺積電南科先進製程晶圓廠將於今日全面復機；B站上線42年全部春晚，蛇年春晚直播預約數超300萬,中三省去年GDP總值達14.7萬億,2025-01-23 18:06:59,36kr,https://36kr.com/p/3135083444607748,1,0,0,
322,1489471,再融1.8亿美元，这家AI视频平台成功打造首个完全由AI生成的虚拟形象,再融1.8億美元，這家AI視頻平臺成功打造首個完全由AI生成的虛擬形象,生成式AI視頻的真正目標客戶，其實是那些在工作中需要視頻但缺乏資源的人,2025-01-23 18:06:54,36kr,https://36kr.com/p/3135080269306627,1,0,0,
323,1489470,成都，成立一个新招商部门,成都，成立一個新招商部門,新探索。,2025-01-23 18:06:49,36kr,https://36kr.com/p/3135080022399753,1,0,0,
324,1489419,特朗普的万亿AI基建计划，还是一张空头支票,特朗普的萬億AI基建計劃，還是一張空頭支票,野心很大、現實很難,2025-01-23 17:51:27,36kr,https://36kr.com/p/3134908593553152,1,0,0,
325,1489378,从ChatGPT碳排放看全球变暖,從ChatGPT碳排放看全球變暖,ChatGPT 每月排放的二氧化碳超過 260 噸，相當於 260 趟紐約至倫敦航班的碳排放量,2025-01-23 17:34:51,36kr,https://36kr.com/p/3135007163547397,1,0,0,
326,1489377,完整版主机报告：超5成海外企业收入下降，3大原因4大机遇,完整版主機報告：超5成海外企業收入下降，3大原因4大機遇,遊戲硬件銷量不佳影響全球市場規模，遊戲軟件需要更多“黑神話”拉動,2025-01-23 17:34:46,36kr,https://36kr.com/p/3134950369804041,1,0,0,
327,1489376,降费，降费，巨头官宣,降費，降費，巨頭官宣,【導讀】匯添富、招商等宣佈旗下QDII降費，年管理費率降至1.2%,2025-01-23 17:34:34,36kr,https://36kr.com/p/3134944053336585,1,0,0,
328,1489375,万亿冰雪经济背后的中国经济大变局,萬億冰雪經濟背後的中國經濟大變局,消費也是生產力,2025-01-23 17:34:30,36kr,https://36kr.com/p/3134917289286405,1,0,0,
329,1489374,76岁正是打拼的年纪，马斯克妈妈在中国当网红捞金之路,76歲正是打拼的年紀，馬斯克媽媽在中國當網紅撈金之路,一位英雄母親、爽文大女主、銀髮網紅、中國人民的老朋友,2025-01-23 17:34:25,36kr,https://36kr.com/p/3134946825977609,1,0,0,
330,1489351,2万一个的“大路灯”：中产的育儿神器，还是智商税？,2萬一個的“大路燈”：中產的育兒神器，還是智商稅？,家長們的近視焦慮,2025-01-23 17:22:05,36kr,https://36kr.com/p/3134831395052297,1,0,0,
331,1489350,AI 2025的硅谷答案：60条关键洞察,AI 2025的硅谷答案：60條關鍵洞察,重塑世界的力量不在硅谷，而在一代中國從業者的努力中。,2025-01-23 17:22:01,36kr,https://36kr.com/p/3135043091201792,1,0,0,
332,1489349,黄仁勋，见了一群90后,黃仁勳，見了一群90後,世界終究是屬於年輕人的。,2025-01-23 17:21:56,36kr,https://36kr.com/p/3135034036050693,1,0,0,
333,1489348,一文读懂：DeepSeek新模型大揭秘，为何它能震动全球AI圈,一文讀懂：DeepSeek新模型大揭祕，為何它能震動全球AI圈,用最簡單直接的語言讓你讀懂它到底牛在哪,2025-01-23 17:21:51,36kr,https://36kr.com/p/3135022841879040,1,0,0,
